NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10
100000001,종로2가사거리,126.9877499,37.56976513,1111013800,종로구,종로2가,185,8,0,1495,0,0,5,16,406,62,68,0,10,4091,0.4019607843137255,6.382215288611545,149,84743,52050
100000002,창경궁.서울대학교병원,126.996566,37.57918302,1111016600,종로구,연건동,2,4,0,199,3,0,0,26,88,12,19,0,1,5952,0.2809983896940419,10.553191489361701,1943,387688,712320
100000003,명륜3가.성대입구,126.9983401,37.58267117,1111017200,종로구,명륜4가,49,2,1,567,3,0,1,20,218,32,146,0,2,1495,0.2786829599456891,4.018817204301075,2336,406570,572853
100000004,종로2가.삼일교,126.9876131,37.56857927,1111013500,종로구,관철동,166,10,0,1403,1,0,3,13,356,73,50,0,7,4091,0.4019607843137255,6.382215288611545,149,22643,120447
100000005,혜화동로터리.여운형활동터,127.001744,37.586243,1111016900,종로구,혜화동,72,8,3,596,4,1,2,4,237,36,145,0,4,1495,0.2786829599456891,4.018817204301075,2336,294069,402594
100000006,경기상고,126.9693635,37.58755022,1111010100,종로구,청운동,9,4,0,22,5,0,0,3,10,3,6,0,5,742,0.12126537785588752,5.013513513513513,808,56349,66768
100000007,신교동,126.9702627,37.58329552,1111010400,종로구,효자동,31,6,0,198,3,0,0,9,113,8,18,0,8,742,0.12126537785588752,5.013513513513513,808,214880,96951
100000008,경기상고,126.9697701,37.58719079,1111010100,종로구,청운동,9,4,0,22,5,0,0,4,10,3,6,0,6,742,0.12126537785588752,5.013513513513513,808,8654,97946
100000009,경복고교,126.9710437,37.58511319,1111010100,종로구,청운동,14,4,0,52,5,0,0,6,35,6,10,0,9,742,0.12126537785588752,5.013513513513513,808,35796,99002
100000010,청운중학교,126.9725135,37.58785196,1111010100,종로구,청운동,2,2,0,13,5,0,0,3,9,3,3,0,5,742,0.12126537785588752,5.013513513513513,808,3464,57219
100000011,자하문고개.윤동주문학관,126.9671262,37.59218662,1111010100,종로구,청운동,4,1,0,33,2,0,0,0,37,0,14,0,1,742,0.12126537785588752,5.013513513513513,808,44786,21952
100000012,자하문고개.윤동주문학관,126.9671907,37.59233532,1111010100,종로구,청운동,4,1,0,33,2,0,0,0,37,0,13,0,1,742,0.12126537785588752,5.013513513513513,808,4748,49263
100000013,청운중학교,126.9724613,37.58812858,1111010100,종로구,청운동,1,2,0,11,5,0,0,3,7,2,3,0,5,742,0.12126537785588752,5.013513513513513,808,1394,31023
100000014,경복고교,126.9711547,37.58496634,1111010300,종로구,궁정동,14,4,0,63,5,0,0,6,36,6,11,0,9,742,0.12126537785588752,5.013513513513513,808,18315,113213
100000015,통인시장종로구보건소,126.97105,37.5803257,1111010800,종로구,통인동,44,6,0,480,3,0,0,9,187,21,28,0,9,742,0.12126537785588752,5.013513513513513,808,115517,180448
100000016,통인시장종로구보건소,126.9713851,37.58051321,1111010500,종로구,창성동,43,6,0,472,2,0,0,9,185,21,28,0,9,742,0.12126537785588752,5.013513513513513,808,33533,213672
100000017,효자동,126.970621,37.58309104,1111010400,종로구,효자동,32,6,0,217,2,0,0,8,117,8,18,0,8,742,0.12126537785588752,5.013513513513513,808,30565,276592
100000018,사직단.어린이도서관,126.9679907,37.57513553,1111011500,종로구,사직동,24,9,1,466,3,0,0,8,158,21,16,0,5,4475,0.1799709724238026,10.334872979214781,492,91507,84985
100000019,경복궁역1번출구,126.9713245,37.57618346,1111011400,종로구,내자동,31,12,1,684,2,0,1,5,247,30,29,0,6,4475,0.1799709724238026,10.334872979214781,492,314150,292631
100000020,경복궁역,126.972196,37.57686669,1111011200,종로구,체부동,34,10,1,679,1,0,1,10,243,33,26,0,5,4475,0.1799709724238026,10.334872979214781,492,129700,589052
100000021,경복궁역,126.9722829,37.57767139,1111010600,종로구,통의동,35,10,1,648,2,0,1,12,226,31,24,0,6,4475,0.1799709724238026,10.334872979214781,492,559032,152780
100000022,경복궁,126.9787471,37.57557679,1111012500,종로구,중학동,11,9,0,445,2,0,2,8,175,18,58,0,19,4091,0.4019607843137255,6.382215288611545,149,65491,388805
100000023,KT광화문지사,126.9774187,37.57220974,1111011900,종로구,세종로,38,14,1,936,1,0,1,0,299,101,47,0,36,9308,0.1688823239783358,7.617021276595745,1448,591827,187177
100000025,광화문,126.9763839,37.5698454,1111011900,종로구,세종로,34,11,1,905,1,0,1,6,297,103,59,0,30,9308,0.1688823239783358,7.617021276595745,1448,36055,167946
100000026,광화문.금호아시아나본관앞,126.9741676,37.57004915,1111012000,종로구,신문로1가,23,8,1,638,2,0,1,6,216,59,62,0,30,4475,0.1799709724238026,10.334872979214781,492,61645,59815
100000027,서울역사박물관.경교장.강북삼성병원,126.9713911,37.56970191,1111012100,종로구,신문로2가,20,9,1,494,5,0,1,7,184,57,51,0,17,4475,0.1799709724238026,10.334872979214781,492,61645,59815
100000028,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023,1111012100,종로구,신문로2가,20,11,1,520,4,0,1,5,193,57,48,0,17,4475,0.1799709724238026,10.334872979214781,492,36094,238490
100000029,광화문.금호아시아나본관앞,126.9731336,37.57028804,1111012000,종로구,신문로1가,20,7,1,572,2,0,1,7,205,51,67,0,26,4475,0.1799709724238026,10.334872979214781,492,4119,102834
100000030,광화문,126.975837,37.570365,1111012000,종로구,신문로1가,33,12,1,848,1,0,1,5,271,97,55,0,31,4475,0.1799709724238026,10.334872979214781,492,4642,3735
100000031,세종문화회관,126.9768571,37.57359001,1111011900,종로구,세종로,24,12,1,863,0,0,2,4,277,93,45,0,31,9308,0.1688823239783358,7.617021276595745,1448,119024,533828
100000032,서울경찰청.경복궁역,126.9714843,37.57574466,1111011400,종로구,내자동,29,12,1,713,1,0,1,5,241,41,28,0,7,4475,0.1799709724238026,10.334872979214781,492,166709,471880
100000033,사직단,126.968189,37.57485535,1111011500,종로구,사직동,26,9,1,483,2,0,1,6,158,22,18,0,6,4475,0.1799709724238026,10.334872979214781,492,103725,390713
100000034,광화문.광화문빌딩,126.9766885,37.56968761,1111011900,종로구,세종로,35,11,1,930,1,0,2,6,306,105,60,0,29,9308,0.1688823239783358,7.617021276595745,1448,17502,159975
100000035,덕성여중고,126.982017,37.57590175,1111014500,종로구,송현동,25,6,0,668,2,0,1,15,286,25,98,0,18,691,0.16666666666666666,4.900709219858156,221,69851,162976
100000036,안국역.서울공예박물관,126.9839958,37.57606956,1111014100,종로구,안국동,40,8,0,743,6,0,1,14,323,25,111,0,19,691,0.16666666666666666,4.900709219858156,221,55662,183262
100000037,국민은행세검정지점,126.960888,37.60466298,1111018600,종로구,신영동,31,3,1,70,1,0,0,0,18,3,9,0,1,1255,0.12323828253031793,4.2979452054794525,2188,80082,39699
100000038,세검정초등학교,126.9612198,37.60250228,1111018600,종로구,신영동,31,5,0,66,2,0,0,1,17,3,10,0,2,1255,0.12323828253031793,4.2979452054794525,2188,254790,99879
100000039,세검정.상명대,126.9587224,37.6007326,1111018500,종로구,홍지동,25,4,0,53,4,1,0,0,22,3,13,0,1,1255,0.12323828253031793,4.2979452054794525,2188,19894,46761
100000040,상명대입구.석파랑,126.9585702,37.59941335,1111018500,종로구,홍지동,10,4,0,45,3,1,0,1,20,4,9,0,1,1255,0.12323828253031793,4.2979452054794525,2188,48158,19098
100000041,하림각,126.9617068,37.59813307,1111018400,종로구,부암동,13,3,0,41,0,0,0,2,19,4,6,0,1,1255,0.12323828253031793,4.2979452054794525,2188,154700,45650
100000042,자하문터널입구.석파정,126.9636435,37.59559351,1111018400,종로구,부암동,9,1,0,43,0,0,0,1,41,2,14,0,1,1255,0.12323828253031793,4.2979452054794525,2188,118273,35960
100000043,부암동주민센터.무계원,126.9639574,37.59273806,1111018400,종로구,부암동,4,0,0,36,0,0,0,2,36,0,15,0,1,1255,0.12323828253031793,4.2979452054794525,2188,63431,33205
100000044,부암동주민센터.무계원,126.9651419,37.59278617,1111018400,종로구,부암동,4,1,0,35,0,0,0,2,37,0,14,0,1,1255,0.12323828253031793,4.2979452054794525,2188,13982,42216
100000045,자하문터널입구.석파정,126.9639776,37.59555757,1111018400,종로구,부암동,9,1,0,43,0,0,0,1,41,2,14,0,1,1255,0.12323828253031793,4.2979452054794525,2188,28759,48065
100000046,하림각,126.9622153,37.59814765,1111018400,종로구,부암동,13,3,0,37,0,0,0,2,18,4,5,0,1,1255,0.12323828253031793,4.2979452054794525,2188,35853,43183
100000047,상명대입구.세검정교회,126.9592406,37.59961633,1111018500,종로구,홍지동,11,4,0,45,3,1,0,1,20,4,9,0,1,1255,0.12323828253031793,4.2979452054794525,2188,14424,31651
100000048,세검정.상명대,126.9589343,37.60055246,1111018500,종로구,홍지동,24,4,0,52,4,1,0,0,20,4,13,0,1,1255,0.12323828253031793,4.2979452054794525,2188,16754,59031
100000049,세검정초등학교,126.9614329,37.60226807,1111018600,종로구,신영동,32,5,0,63,2,0,0,1,16,3,10,0,2,1255,0.12323828253031793,4.2979452054794525,2188,109338,98631
100000051,국민은행세검정지점,126.961195,37.604846,1111018600,종로구,신영동,36,3,1,74,1,0,0,0,23,4,9,0,2,1255,0.12323828253031793,4.2979452054794525,2188,53102,38089
100000053,승가사입구,126.956306,37.61158441,1111018200,종로구,구기동,2,0,0,26,0,0,0,0,7,2,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,6496,709
100000054,구기동현대빌라,126.9564576,37.6100355,1111018200,종로구,구기동,3,1,1,41,0,0,0,0,9,3,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,32027,2033
100000055,구기터널.삼성출판박물관,126.9562103,37.60860989,1111018200,종로구,구기동,8,1,1,45,0,0,0,0,11,3,2,0,1,2228,0.07735266159695818,3.454263565891473,5919,58732,22905
100000056,구기터널.삼성출판박물관,126.9564167,37.6083054,1111018200,종로구,구기동,11,1,1,47,0,0,0,0,13,3,1,0,2,2228,0.07735266159695818,3.454263565891473,5919,32389,48832
100000057,구기동,126.9585298,37.60696445,1111018200,종로구,구기동,20,2,1,58,1,0,0,0,15,3,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,183899,47016
100000058,구기동,126.9591017,37.6070088,1111018200,종로구,구기동,22,2,1,58,1,0,0,0,15,3,6,0,2,2228,0.07735266159695818,3.454263565891473,5919,77622,46428
100000059,승가사입구,126.956482,37.61148,1111018200,종로구,구기동,2,0,0,27,0,0,0,0,7,2,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,3774,28457
100000060,갑을씨티텔앞,126.963535,37.60437097,1111018300,종로구,평창동,48,3,0,67,2,0,0,1,23,5,5,0,3,2228,0.07735266159695818,3.454263565891473,5919,74288,37977
100000061,평창파출소,126.9660433,37.60532237,1111018300,종로구,평창동,44,3,1,59,2,0,0,0,22,6,6,0,3,2228,0.07735266159695818,3.454263565891473,5919,211214,60948
100000062,평창동주민센터,126.9695663,37.60660737,1111018300,종로구,평창동,29,1,1,56,1,0,0,0,22,6,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,150721,78008
100000063,일성아파트,126.9729985,37.60876631,1111018300,종로구,평창동,8,1,1,32,0,0,0,2,14,3,12,0,1,2228,0.07735266159695818,3.454263565891473,5919,95848,40964
100000064,롯데아파트,126.9764662,37.61042956,1111018300,종로구,평창동,3,1,0,18,0,0,0,2,15,0,15,0,0,2228,0.07735266159695818,3.454263565891473,5919,128030,69938
100000065,롯데아파트,126.976652,37.610248,1111018300,종로구,평창동,3,1,0,18,0,0,0,2,15,0,15,0,0,2228,0.07735266159695818,3.454263565891473,5919,28601,59693
100000066,벽산평창힐스아파트,126.972797,37.60819,1111018300,종로구,평창동,9,1,1,31,1,0,0,1,12,3,7,0,1,2228,0.07735266159695818,3.454263565891473,5919,17644,48262
100000067,예능교회,126.97,37.606517,1111018300,종로구,평창동,29,1,1,55,1,0,0,0,23,6,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,17834,57228
100000068,서울예술고등학교.평창동주민센터,126.9676276,37.60577876,1111018300,종로구,평창동,32,2,1,54,1,0,0,0,24,6,6,0,2,2228,0.07735266159695818,3.454263565891473,5919,31030,133256
100000069,화정박물관,126.9648103,37.60450382,1111018300,종로구,평창동,50,3,1,66,2,0,0,1,22,7,6,0,3,2228,0.07735266159695818,3.454263565891473,5919,24628,99119
100000071,독립문역,126.9575196,37.57496192,1111018700,종로구,무악동,48,7,1,67,4,0,1,1,18,12,5,0,2,1669,0.062255828607435414,4.662011173184357,5474,61645,59815
100000072,독립문역.서대문형무소역사관,126.9594644,37.57321269,1111018700,종로구,무악동,72,11,3,150,3,0,1,2,28,28,7,0,5,1669,0.062255828607435414,4.662011173184357,5474,16104,36224
100000073,서대문.서울시교육청,126.9645273,37.56825381,1111017600,종로구,교남동,75,13,3,427,9,0,1,3,91,60,24,0,5,1380,0.12608695652173912,13.663366336633663,1160,93220,87418
100000074,독립문,126.9628375,37.56995275,1111018000,종로구,교북동,90,14,2,268,5,0,0,3,52,49,8,0,5,1380,0.12608695652173912,13.663366336633663,1160,61645,59815
100000075,독립문,126.9615633,37.57117332,1111018000,종로구,교북동,87,13,3,210,6,0,1,2,37,30,7,0,5,1380,0.12608695652173912,13.663366336633663,1160,83817,20512
100000076,창덕궁.서울돈화문국악당,126.9885394,37.57754057,1111013200,종로구,운니동,27,5,0,571,6,0,1,31,247,11,71,0,10,4091,0.4019607843137255,6.382215288611545,149,132685,600153
100000077,서린동.SK서린빌딩,126.9802682,37.56924238,1111012300,종로구,서린동,89,13,0,1269,0,0,3,4,382,109,42,0,37,4091,0.4019607843137255,6.382215288611545,149,11012,54530
100000078,청계1가.광교,126.9849267,37.56868439,1111013500,종로구,관철동,147,12,0,1485,0,0,2,11,416,96,51,0,13,4091,0.4019607843137255,6.382215288611545,149,1312,6418
100000079,청계2가.수표교,126.990644,37.56849772,1111015500,종로구,관수동,143,6,0,1233,1,0,5,14,312,65,43,0,10,4091,0.4019607843137255,6.382215288611545,149,1871,8278
100000080,청계4가.세운교,126.9964597,37.56891168,1111015800,종로구,예지동,46,2,0,567,1,0,4,9,163,50,18,0,7,4091,0.4019607843137255,6.382215288611545,149,651,7476
100000081,청계5가.광장시장,126.9997974,37.56945128,1111015800,종로구,예지동,22,5,0,590,0,0,3,6,140,64,21,0,2,4091,0.4019607843137255,6.382215288611545,149,2989,12282
100000082,종로5가.광장시장,126.999974,37.57066325,1111016100,종로구,종로4가,21,4,0,591,1,0,3,5,128,55,20,0,3,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000083,종로5가,126.999863,37.57065784,1111016100,종로구,종로4가,21,4,0,585,1,0,3,5,130,54,20,0,3,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000084,종로4가.종묘,126.9967951,37.57042442,1111016100,종로구,종로4가,56,5,0,588,0,0,5,5,175,52,19,0,4,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000085,종로4가.종묘,126.994403,37.57029547,1111015600,종로구,종로3가,92,2,0,749,0,0,6,8,186,38,21,0,8,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000086,종로3가역15번출구,126.9908608,37.57009971,1111015600,종로구,종로3가,148,4,0,1202,0,0,5,15,325,46,47,0,9,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000087,종로3가,126.9889374,37.57001124,1111013800,종로구,종로2가,188,4,0,1498,0,0,4,17,388,58,55,0,8,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000088,종로2가,126.9879232,37.56926954,1111013500,종로구,관철동,186,10,0,1467,1,0,5,16,387,68,57,0,9,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000089,종로2가,126.9874613,37.56923165,1111013500,종로구,관철동,181,11,0,1431,0,0,5,15,389,68,59,0,10,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000090,종로2가,126.9864899,37.56996233,1111013800,종로구,종로2가,178,10,0,1521,0,0,2,16,444,73,84,0,11,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000091,종로2가,126.985437,37.56997031,1111013800,종로구,종로2가,174,13,0,1600,0,0,1,13,448,85,86,0,13,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000092,종로1가,126.981668,37.570063,1111012600,종로구,종로1가,105,16,0,1361,0,0,3,6,396,114,66,0,32,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000093,종로1가,126.9803257,37.56998579,1111012300,종로구,서린동,83,12,1,1261,0,0,3,4,376,108,60,0,36,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000094,종로1가,126.9814271,37.57036082,1111012600,종로구,종로1가,106,15,0,1358,0,0,3,6,392,112,68,0,32,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000095,종로1가,126.980187,37.5704,1111012600,종로구,종로1가,87,13,1,1266,0,0,2,3,382,105,66,0,33,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000096,종로2가,126.9849388,37.57033699,1111013800,종로구,종로2가,170,11,0,1619,0,0,1,15,469,88,91,0,13,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000097,종로2가,126.9863596,37.57035879,1111013800,종로구,종로2가,180,10,0,1585,0,0,2,17,453,72,89,0,12,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000098,종로3가,126.9899347,37.57049432,1111015600,종로구,종로3가,167,5,0,1342,0,0,4,17,338,52,56,0,8,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000099,종로4가.종묘,126.99417,37.57071,1111015600,종로구,종로3가,94,2,0,780,0,0,5,9,196,31,20,0,6,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000100,종로4가,126.99562,37.57066767,1111016100,종로구,종로4가,64,3,0,649,0,0,4,6,165,35,22,0,3,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000101,종로5가,126.9990558,37.5709588,1111016100,종로구,종로4가,21,4,0,550,1,0,3,5,136,50,19,0,2,4091,0.4019607843137255,6.382215288611545,149,61645,59815
100000102,원남동,126.9973383,37.57453251,1111015900,종로구,원남동,20,6,0,277,3,0,0,5,100,18,19,0,1,4091,0.4019607843137255,6.382215288611545,149,249066,617180
100000103,창덕궁.우리소리박물관,126.9886349,37.57727286,1111013200,종로구,운니동,28,5,0,614,5,0,1,31,267,11,74,0,10,4091,0.4019607843137255,6.382215288611545,149,129839,267940
100000104,안국역.인사동,126.9842426,37.5757849,1111012800,종로구,관훈동,42,7,0,818,6,0,1,13,334,24,118,0,19,4091,0.4019607843137255,6.382215288611545,149,410545,226656
100000105,조계사.종로경찰서,126.9831556,37.57252231,1111012900,종로구,견지동,112,11,0,1301,0,0,2,12,410,82,106,0,24,4091,0.4019607843137255,6.382215288611545,149,113579,176980
100000106,조계사.종로경찰서,126.9828259,37.57248581,1111012900,종로구,견지동,109,11,0,1243,0,0,1,12,404,81,106,0,28,4091,0.4019607843137255,6.382215288611545,149,67106,372616
100000107,안국동,126.9827201,37.57461057,1111012900,종로구,견지동,51,9,0,913,4,0,2,13,346,52,99,0,20,4091,0.4019607843137255,6.382215288611545,149,8384,129824
100000108,종로5가.효제동.김상옥의거터,127.00223,37.5745,1111016200,종로구,효제동,26,11,0,517,5,0,1,3,140,49,29,0,6,5013,0.3333333333333333,3.0035949670461353,744,22546,122833
100000109,종로5가.효제초등학교,127.0021442,37.57287901,1111016200,종로구,효제동,25,10,0,662,3,0,1,7,156,60,21,0,6,5013,0.3333333333333333,3.0035949670461353,744,58067,162211
100000110,종로5가,127.0004857,37.57110388,1111016300,종로구,종로5가,21,4,0,580,1,0,2,5,128,55,15,0,5,5013,0.3333333333333333,3.0035949670461353,744,61645,59815
100000111,종로6가,127.0025993,37.57117324,1111016300,종로구,종로5가,19,8,0,656,1,0,1,8,159,64,15,0,6,5013,0.3333333333333333,3.0035949670461353,744,61645,59815
100000112,종로6가,127.0043133,37.57119391,1111016300,종로구,종로5가,15,8,1,685,1,0,2,11,172,67,18,0,6,5013,0.3333333333333333,3.0035949670461353,744,61645,59815
100000114,종로6가,127.0059751,37.57086134,1111016300,종로구,종로5가,18,6,1,698,1,0,3,11,153,82,17,0,6,5013,0.3333333333333333,3.0035949670461353,744,61645,59815
100000116,종로5가,127.0021827,37.5705596,1111016300,종로구,종로5가,19,4,0,659,1,0,2,8,149,69,17,0,6,5013,0.3333333333333333,3.0035949670461353,744,24077,50423
100000117,청계6가.동대문시장,127.0028494,37.56983511,1111016300,종로구,종로5가,12,4,0,769,1,0,2,10,173,79,20,0,6,5013,0.3333333333333333,3.0035949670461353,744,4169,13780
100000118,동대문,127.0084126,37.57172624,1111016400,종로구,종로6가,10,6,1,693,1,0,2,14,149,56,9,0,5,5013,0.3333333333333333,3.0035949670461353,744,47048,101194
100000119,충신동,127.0062788,37.57402235,1111016700,종로구,충신동,20,7,0,506,2,0,2,9,124,53,28,0,6,5013,0.3333333333333333,3.0035949670461353,744,83702,101224
100000120,종로6가.종로신진시장,127.0035695,37.57080106,1111016300,종로구,종로5가,14,8,0,696,1,0,1,10,170,69,18,0,6,5013,0.3333333333333333,3.0035949670461353,744,61645,59815
100000121,충신동,127.0063434,37.57446028,1111016700,종로구,충신동,17,7,0,464,5,0,2,8,113,45,33,0,7,5013,0.3333333333333333,3.0035949670461353,744,28971,58299
100000122,현대그룹빌딩,127.000533,37.575873,1111016000,종로구,연지동,18,9,0,334,7,0,0,3,113,19,33,0,4,5013,0.3333333333333333,3.0035949670461353,744,45685,284450
100000123,방송통신대.이화장,127.002437,37.578043,1111016800,종로구,동숭동,18,8,1,324,6,0,1,4,157,17,134,0,4,5952,0.2809983896940419,10.553191489361701,1943,108249,276369
100000124,혜화역.마로니에공원,127.0022769,37.58111949,1111016800,종로구,동숭동,43,7,2,602,5,0,1,6,238,29,196,0,3,5952,0.2809983896940419,10.553191489361701,1943,165863,269802
100000125,혜화역.서울대병원입구,127.0019395,37.58106363,1111016600,종로구,연건동,44,6,2,615,6,0,1,6,239,29,199,0,3,5952,0.2809983896940419,10.553191489361701,1943,695942,217431
100000126,방송통신대.이화장,127.0019938,37.57812967,1111016600,종로구,연건동,18,8,1,357,6,0,1,3,162,17,132,0,4,5952,0.2809983896940419,10.553191489361701,1943,47628,110594
100000127,이화동(이화장),127.0006951,37.57611936,1111016600,종로구,연건동,15,9,0,301,7,0,0,4,115,18,37,0,4,5952,0.2809983896940419,10.553191489361701,1943,106667,113688
100000128,창경궁.서울대학교병원,126.9968717,37.57882799,1111016600,종로구,연건동,1,3,0,175,5,0,0,22,81,12,21,0,1,5952,0.2809983896940419,10.553191489361701,1943,42282,326386
100000129,이화동(이화장),127.0032708,37.57593729,1111016500,종로구,이화동,12,12,0,274,6,0,0,3,96,14,51,0,6,5952,0.2809983896940419,10.553191489361701,1943,30147,90121
100000130,혜화동로터리,127.0007247,37.58576463,1111016900,종로구,혜화동,67,6,2,609,4,1,1,7,249,28,149,0,3,1495,0.2786829599456891,4.018817204301075,2336,74034,21857
100000131,명륜동2가.성균관대입구,126.9993988,37.58333349,1111017100,종로구,명륜2가,52,3,3,621,4,0,1,10,245,31,184,0,3,1495,0.2786829599456891,4.018817204301075,2336,68457,129103
100000132,혜화역.서울연극센터(장면총리가옥),127.0013282,37.58402281,1111016900,종로구,혜화동,55,4,3,644,5,1,1,5,257,24,194,0,2,1495,0.2786829599456891,4.018817204301075,2336,84321,138882
100000133,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977,1111016900,종로구,혜화동,55,4,3,638,5,1,1,4,254,24,189,0,2,1495,0.2786829599456891,4.018817204301075,2336,124458,93226
100000135,종로구민회관.창신동두산아파트,127.0155555,37.57409268,1111017400,종로구,창신동,33,10,1,434,2,0,2,10,69,54,2,0,8,9613,0.16015962036238135,2.247603460369418,13614,68293,100850
100000136,동대문,127.0141186,37.57270788,1111017400,종로구,창신동,25,6,1,473,2,0,4,9,77,62,2,0,7,9613,0.16015962036238135,2.247603460369418,13614,61645,59815
100000137,동대문,127.0136467,37.57229002,1111017400,종로구,창신동,25,6,1,470,3,0,4,9,80,60,3,0,7,9613,0.16015962036238135,2.247603460369418,13614,61645,59815
100000138,동대문,127.0149019,37.57267481,1111017400,종로구,창신동,27,8,1,497,3,0,3,9,74,64,1,0,6,9613,0.16015962036238135,2.247603460369418,13614,61645,59815
100000139,동묘역앞,127.0156014,37.57168496,1111017400,종로구,창신동,29,8,1,504,4,0,3,7,76,61,1,0,5,9613,0.16015962036238135,2.247603460369418,13614,14164,58909
100000140,동묘역앞,127.015945,37.57192215,1111017500,종로구,숭인동,29,8,1,484,4,0,3,7,74,59,1,0,6,8843,0.27958569529008326,2.9417831004657353,10937,10248,13033
100000142,창신3동주민센터,127.015178,37.578413,1111017400,종로구,창신동,27,13,1,90,5,0,1,2,27,12,2,0,6,9613,0.16015962036238135,2.247603460369418,13614,49912,58946
100000143,숭인1동주민센터.창신역4번출구,127.0155486,37.57877205,1111017500,종로구,숭인동,30,14,1,88,5,0,1,2,27,7,1,0,6,8843,0.27958569529008326,2.9417831004657353,10937,129992,30778
100000144,동묘역.롯데캐슬천지인,127.0158024,37.57418005,1111017500,종로구,숭인동,33,10,1,422,2,0,2,10,68,55,2,0,8,8843,0.27958569529008326,2.9417831004657353,10937,130698,44134
100000146,숭인동,127.020339,37.5743009,1111017500,종로구,숭인동,51,8,2,448,2,0,5,1,76,55,4,0,4,8843,0.27958569529008326,2.9417831004657353,10937,61645,59815
100000147,신설동로터리,127.0227802,37.57592883,1111017500,종로구,숭인동,49,6,0,429,4,0,3,1,75,26,5,0,5,8843,0.27958569529008326,2.9417831004657353,10937,157165,424251
100000149,숭인동,127.0204216,37.57460556,1111017500,종로구,숭인동,48,8,2,441,3,0,5,1,75,51,4,0,4,8843,0.27958569529008326,2.9417831004657353,10937,61645,59815
100000150,구기동현대빌라,126.956622,37.609682,1111018200,종로구,구기동,3,1,1,43,0,0,0,0,11,3,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,9174,49341
100000151,광장시장,126.9977438,37.5694708,1111015800,종로구,예지동,39,4,0,557,1,0,3,5,147,55,19,0,4,4091,0.4019607843137255,6.382215288611545,149,32121,205312
100000153,혜화경찰서,126.9974788,37.57258074,1111015700,종로구,인의동,49,5,0,479,2,0,1,6,138,34,20,0,4,4091,0.4019607843137255,6.382215288611545,149,8035,51447
100000154,서울역사박물관.김구집무실(경교장),126.9721318,37.56990034,1111012000,종로구,신문로1가,20,9,1,520,4,0,1,7,195,53,67,0,17,4475,0.1799709724238026,10.334872979214781,492,1444,66297
100000155,청계3가.관수교,126.9937794,37.56868879,1111015400,종로구,장사동,93,3,0,815,1,0,6,8,212,46,37,0,7,4091,0.4019607843137255,6.382215288611545,149,491,5432
100000156,청계6가.버들다리,127.0080377,37.56993039,1111016400,종로구,종로6가,15,3,1,722,0,0,3,12,166,66,21,0,4,5013,0.3333333333333333,3.0035949670461353,744,10218,22996
100000157,청계7가.맑은내다리,127.0129554,37.56999753,1111017400,종로구,창신동,15,4,2,572,3,0,4,10,142,66,18,0,6,9613,0.16015962036238135,2.247603460369418,13614,25377,20757
100000158,청계8가.영도교,127.0182311,37.57094659,1111017400,종로구,창신동,24,9,2,440,3,0,2,5,80,57,1,0,8,9613,0.16015962036238135,2.247603460369418,13614,16834,18606
100000159,원남동사거리,126.9982147,37.57572287,1111015900,종로구,원남동,12,7,0,267,4,0,0,7,96,17,15,0,1,4091,0.4019607843137255,6.382215288611545,149,12268,163766
100000164,동대문,127.0123388,37.57182772,1111017400,종로구,창신동,22,4,2,522,1,0,4,11,104,65,6,0,7,9613,0.16015962036238135,2.247603460369418,13614,61645,59815
