NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동_x,academy_cnt,bank_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,RIDE_SUM_6_10,ALIGHT_SUM_6_10,tot_family,tot_ppltn,corp_cnt,employee_cnt,population_code_15to64,household_cnt_family,household_cnt_alone
107900033,초림빌라,127.0409391,37.60746551,1129013600,성북구,하월곡동,73,29,19,1,255,3,1,0,2,56,23,1,0,1,3254,1109,17670,43542,3488,13278,30882,12258,5170
107900044,동덕여대후문,127.0407674,37.60683017,1129013600,성북구,하월곡동,74,36,20,1,309,2,1,0,2,64,33,1,0,2,1131,1561,17670,43542,3488,13278,30882,12258,5170
107900056,두산아파트후문,127.0402906,37.60596285,1129013600,성북구,하월곡동,72,36,19,2,333,2,1,1,1,72,33,1,0,2,8712,15712,17670,43542,3488,13278,30882,12258,5170
107900064,자산약국.월곡전철역입구.6호선,127.0392307,37.60434125,1129013600,성북구,하월곡동,85,34,20,3,339,1,1,1,0,74,33,1,0,2,12111,65274,17670,43542,3488,13278,30882,12258,5170
107900078,생명의전화,127.0376201,37.60414624,1129013600,성북구,하월곡동,97,39,22,3,340,1,1,1,0,85,44,1,0,3,61645,59815,17670,43542,3488,13278,30882,12258,5170
107900099,하월곡동밤나무골시장,127.035857,37.60957043,1129013600,성북구,하월곡동,79,16,22,1,325,6,1,0,0,42,33,1,0,1,61645,59815,17670,43542,3488,13278,30882,12258,5170
107900287,월곡1동주민센터,127.0356981,37.61055385,1129013600,성북구,하월곡동,84,17,23,1,451,6,1,0,0,46,46,3,0,1,30694,4395,17670,43542,3488,13278,30882,12258,5170
107900180,길음역,127.0256431,37.60444771,1129013600,성북구,하월곡동,118,24,22,3,196,1,1,1,1,43,43,2,0,4,18113,111779,17670,43542,3488,13278,30882,12258,5170
107900190,힐스테이트입구,127.0280771,37.60647833,1129013600,성북구,하월곡동,103,22,15,2,212,3,1,1,1,57,33,1,0,5,1472,10686,17670,43542,3488,13278,30882,12258,5170
107900192,동민빌딩,127.035272,37.6107312,1129013600,성북구,하월곡동,88,23,22,2,493,6,1,0,1,57,58,3,0,1,61645,59815,17670,43542,3488,13278,30882,12258,5170
107900197,현대백화점별관주차장,127.0291417,37.60753672,1129013600,성북구,하월곡동,73,22,12,3,226,3,1,0,0,55,37,1,0,3,14666,19877,17670,43542,3488,13278,30882,12258,5170
107900286,성가복지병원앞,127.0311141,37.60593949,1129013600,성북구,하월곡동,86,27,14,2,258,3,1,0,0,58,33,0,0,7,1536,2749,17670,43542,3488,13278,30882,12258,5170
107900205,두산아파트,127.0365466,37.60677144,1129013600,성북구,하월곡동,91,28,22,1,219,4,1,0,0,50,23,1,0,3,61645,59815,17670,43542,3488,13278,30882,12258,5170
107900215,생명의전화로터리,127.0378091,37.6038353,1129013600,성북구,하월곡동,100,38,22,3,346,1,1,1,0,88,43,1,0,3,12291,25115,17670,43542,3488,13278,30882,12258,5170
107900224,자산약국.월곡전철역입구.6호선,127.0393383,37.60417271,1129013600,성북구,하월곡동,89,34,20,3,337,1,1,1,0,75,33,1,0,2,7588,27207,17670,43542,3488,13278,30882,12258,5170
107900239,월곡시장.동덕여대오거리,127.0427145,37.60412738,1129013600,성북구,하월곡동,39,35,9,1,276,1,1,1,0,66,27,1,0,3,22482,48409,17670,43542,3488,13278,30882,12258,5170
107900235,월곡로데오거리,127.0438729,37.60489939,1129013600,성북구,하월곡동,35,33,10,1,247,2,1,2,1,60,21,1,0,3,1915,6577,17670,43542,3488,13278,30882,12258,5170
107900347,동덕여대오거리,127.0424163,37.60437753,1129013600,성북구,하월곡동,43,37,13,1,282,1,1,1,0,66,28,1,0,2,575,96,17670,43542,3488,13278,30882,12258,5170
107900348,동덕여대정문앞,127.0412388,37.60587349,1129013600,성북구,하월곡동,73,38,17,2,321,2,1,1,1,72,34,1,0,2,107,163,17670,43542,3488,13278,30882,12258,5170
107900349,두산아파트3단지,127.0388917,37.60520055,1129013600,성북구,하월곡동,75,36,22,2,338,2,1,1,0,69,34,1,0,2,1198,261,17670,43542,3488,13278,30882,12258,5170
107900289,창문여고앞,127.0357663,37.61175468,1129013600,성북구,하월곡동,71,16,20,0,461,4,1,0,1,52,47,3,0,1,61645,59815,17670,43542,3488,13278,30882,12258,5170
107000005,미아리고개.미아리예술극장,127.0217091,37.5988113,1129010300,성북구,돈암동,77,20,18,1,128,3,1,0,0,25,28,2,0,1,934511,680194,23028,59208,2873,10067,42646,17138,5504
107000006,미아리고개.미아리예술극장,127.0218209,37.597921,1129010300,성북구,돈암동,55,15,15,1,100,7,1,0,0,28,15,2,0,1,272742,158661,23028,59208,2873,10067,42646,17138,5504
107000033,돈암동삼성아파트입구,127.0245753,37.60187443,1129010300,성북구,돈암동,100,21,19,2,147,1,1,1,1,24,43,1,0,3,176194,310839,23028,59208,2873,10067,42646,17138,5504
107000034,길음역,127.0237044,37.60201338,1129010300,성북구,돈암동,103,20,19,2,168,1,1,1,1,35,43,2,0,3,328664,77137,23028,59208,2873,10067,42646,17138,5504
107000035,돈암1동주민센터,127.0265806,37.60379601,1129010300,성북구,돈암동,118,26,15,3,193,1,1,1,1,41,42,2,0,6,46947,19540,23028,59208,2873,10067,42646,17138,5504
107000520,돈암힐스테이트.코오롱하늘채,127.0142965,37.59843701,1129010300,성북구,돈암동,93,14,21,2,159,4,1,1,0,43,17,3,0,3,16229,4912,23028,59208,2873,10067,42646,17138,5504
107000170,아리랑고개.아리랑시네미디어센터,127.0137784,37.60063178,1129010300,성북구,돈암동,102,17,24,2,181,2,1,1,0,45,23,2,0,5,425180,70688,23028,59208,2873,10067,42646,17138,5504
107000234,돈암동일신건영휴먼빌아파트,127.013386,37.601461,1129010300,성북구,돈암동,69,14,22,1,158,2,1,1,0,43,20,2,0,6,196,7753,23028,59208,2873,10067,42646,17138,5504
107000239,길음역,127.0241326,37.60221638,1129010300,성북구,돈암동,104,20,19,2,160,1,1,1,1,31,43,2,0,3,207603,66130,23028,59208,2873,10067,42646,17138,5504
107000266,일신건영아파트.꿈에그린아파트,127.012227,37.60145104,1129010300,성북구,돈암동,55,11,20,0,137,3,1,1,0,39,19,2,0,6,2927,1474,23028,59208,2873,10067,42646,17138,5504
107000267,돈암힐스테이트.코오롱하늘채,127.0142549,37.59902779,1129010300,성북구,돈암동,86,16,24,1,175,3,1,1,0,39,18,3,0,3,3016,7119,23028,59208,2873,10067,42646,17138,5504
107000269,구민회관입구,127.0064557,37.59670335,1129010300,성북구,돈암동,32,6,10,0,19,5,1,0,0,11,7,1,0,3,4828,369,23028,59208,2873,10067,42646,17138,5504
107900246,한신113동앞,127.0085998,37.59434268,1129010300,성북구,돈암동,98,16,11,1,61,6,1,0,0,32,19,2,0,4,23312,2072,23028,59208,2873,10067,42646,17138,5504
107900245,돈암2동주민센터,127.0109908,37.5975864,1129010300,성북구,돈암동,89,15,24,1,79,4,1,0,0,25,9,2,0,3,106619,4322,23028,59208,2873,10067,42646,17138,5504
107900006,구민회관201동앞,127.0092873,37.59558793,1129010300,성북구,돈암동,74,13,14,1,48,5,1,0,0,20,6,2,0,4,20427,626,23028,59208,2873,10067,42646,17138,5504
107900007,돈암지구대.현대아파트,127.0127098,37.59697889,1129010300,성북구,돈암동,111,15,24,1,133,3,1,0,0,48,23,3,0,3,40307,3981,23028,59208,2873,10067,42646,17138,5504
107900283,길음역출구,127.0243523,37.60221058,1129010300,성북구,돈암동,102,21,20,2,158,1,1,1,1,31,43,2,0,3,43349,70981,23028,59208,2873,10067,42646,17138,5504
107900249,한신105동앞,127.0087793,37.59257062,1129010300,성북구,돈암동,131,24,12,1,212,5,1,0,0,64,45,16,0,2,127458,13129,23028,59208,2873,10067,42646,17138,5504
107900058,돈암지구대.현대아파트,127.0126589,37.59707441,1129010300,성북구,돈암동,111,15,24,1,126,3,1,0,0,46,20,3,0,3,2631,25139,23028,59208,2873,10067,42646,17138,5504
107900060,개운중학교,127.0248944,37.59417817,1129010300,성북구,돈암동,13,11,5,0,36,5,1,0,2,23,0,7,0,1,538,7990,23028,59208,2873,10067,42646,17138,5504
107900070,한신103동앞,127.0082621,37.59220352,1129010300,성북구,돈암동,140,26,11,2,269,5,1,1,0,78,51,17,0,3,15565,16616,23028,59208,2873,10067,42646,17138,5504
107900071,돈암신일해피트리아파트,127.0110067,37.59778824,1129010300,성북구,돈암동,89,15,23,1,79,3,1,0,0,26,9,2,0,3,2899,17344,23028,59208,2873,10067,42646,17138,5504
107900073,풍림아파트.성신초교,127.0235199,37.59519308,1129010300,성북구,돈암동,38,14,7,0,84,7,1,0,0,41,18,7,0,1,9739,17881,23028,59208,2873,10067,42646,17138,5504
107900081,풍림106동,127.0220507,37.59761279,1129010300,성북구,돈암동,55,15,14,1,82,7,1,0,0,28,15,2,0,1,4582,6566,23028,59208,2873,10067,42646,17138,5504
107900093,고명중고교,127.0203281,37.5987114,1129010300,성북구,돈암동,77,21,18,1,148,3,1,0,0,35,24,3,0,2,4379,8200,23028,59208,2873,10067,42646,17138,5504
107900155,돈암힐스테이트.코오롱하늘채,127.0141315,37.59884669,1129010300,성북구,돈암동,88,16,23,1,168,3,1,1,0,39,16,3,0,3,10187,4691,23028,59208,2873,10067,42646,17138,5504
107900165,범양APT입구,127.0272104,37.60395266,1129010300,성북구,돈암동,120,28,13,2,187,1,1,1,1,44,43,2,0,8,1591,28870,23028,59208,2873,10067,42646,17138,5504
107900319,일신휴먼빌.우정아파트,127.0113922,37.60002424,1129010300,성북구,돈암동,57,10,22,0,127,2,1,1,0,28,10,2,0,4,541,2274,23028,59208,2873,10067,42646,17138,5504
107900208,한신103동앞,127.0082088,37.59202331,1129010300,성북구,돈암동,140,26,11,2,284,5,1,1,0,87,51,19,0,3,652,12941,23028,59208,2873,10067,42646,17138,5504
107900262,돈암힐스테이트.코오롱하늘채,127.014367,37.59879169,1129010300,성북구,돈암동,88,16,24,1,176,4,1,1,0,42,17,3,0,3,8353,3417,23028,59208,2873,10067,42646,17138,5504
107900263,아리랑고개.아리랑시네미디어센터,127.0137943,37.60045607,1129010300,성북구,돈암동,102,17,24,2,182,2,1,1,0,42,22,2,0,4,61645,59815,23028,59208,2873,10067,42646,17138,5504
107900261,한진206동앞,127.0107233,37.5954941,1129010300,성북구,돈암동,133,15,17,1,110,5,1,0,0,40,20,4,0,3,76,9997,23028,59208,2873,10067,42646,17138,5504
107900217,고명중고교,127.0202967,37.59846102,1129010300,성북구,돈암동,77,19,17,1,150,3,1,0,0,41,24,3,0,3,3833,4853,23028,59208,2873,10067,42646,17138,5504
107900207,한신301동앞,127.0089861,37.59621511,1129010300,성북구,돈암동,65,13,14,1,39,5,1,0,0,16,6,2,0,4,105,17322,23028,59208,2873,10067,42646,17138,5504
107900196,풍림아파트,127.022079,37.59743346,1129010300,성북구,돈암동,58,14,14,1,87,7,1,0,0,30,22,3,0,1,16524,5929,23028,59208,2873,10067,42646,17138,5504
107900187,구민회관201동앞,127.0091967,37.59552847,1129010300,성북구,돈암동,72,13,14,1,46,5,1,0,0,22,7,2,0,4,27,8675,23028,59208,2873,10067,42646,17138,5504
107900184,풍림아파트.성신초교,127.0230545,37.59526977,1129010300,성북구,돈암동,40,13,8,0,116,8,1,0,0,51,20,7,0,1,14547,43848,23028,59208,2873,10067,42646,17138,5504
107900178,한신113동앞,127.0085262,37.59446343,1129010300,성북구,돈암동,91,14,11,1,59,6,1,0,0,29,17,2,0,4,24,9987,23028,59208,2873,10067,42646,17138,5504
107900169,동구마케팅고후문,127.0082815,37.59358411,1129010300,성북구,돈암동,118,20,11,1,100,7,1,0,0,44,29,9,0,2,288,110822,23028,59208,2873,10067,42646,17138,5504
107900111,한신105동앞,127.0090684,37.59255399,1129010300,성북구,돈암동,136,24,12,1,221,5,1,0,0,66,45,15,0,1,281,15522,23028,59208,2873,10067,42646,17138,5504
107900250,한신108동앞,127.0094569,37.59353344,1129010300,성북구,돈암동,130,24,12,1,124,5,1,0,0,49,29,8,0,2,101,16130,23028,59208,2873,10067,42646,17138,5504
107900251,스카이프라자앞.111동앞,127.0104117,37.59451104,1129010300,성북구,돈암동,144,27,15,1,123,6,1,0,0,52,27,4,0,3,3531,45282,23028,59208,2873,10067,42646,17138,5504
107900105,한진207동앞,127.0106667,37.59631409,1129010300,성북구,돈암동,101,14,17,1,81,5,1,0,0,32,9,2,0,3,140,9833,23028,59208,2873,10067,42646,17138,5504
107900106,한진202동앞,127.0096012,37.59660191,1129010300,성북구,돈암동,71,13,15,1,58,5,1,0,0,21,7,1,0,4,64,22278,23028,59208,2873,10067,42646,17138,5504
107900109,한진204동앞,127.0099714,37.59640002,1129010300,성북구,돈암동,84,14,17,1,67,5,1,0,0,27,8,2,0,3,227123,2999,23028,59208,2873,10067,42646,17138,5504
107900264,한진207동앞,127.0104744,37.59634931,1129010300,성북구,돈암동,96,14,17,1,74,5,1,0,0,28,9,2,0,3,69033,2744,23028,59208,2873,10067,42646,17138,5504
107900252,스카이프라자앞.111동,127.0105335,37.59487653,1129010300,성북구,돈암동,151,24,15,1,114,6,1,0,0,47,26,4,0,3,76985,4537,23028,59208,2873,10067,42646,17138,5504
107900253,한신108동앞,127.0096483,37.59397543,1129010300,성북구,돈암동,126,23,12,1,106,5,1,0,0,46,24,4,0,3,25145,2218,23028,59208,2873,10067,42646,17138,5504
107000007,돈암사거리.성신여대입구,127.0181314,37.59374328,1129011600,성북구,동선동1가,124,40,11,0,707,8,0,2,1,197,73,11,0,4,539895,756875,1079,1884,333,1489,1517,394,648
107000008,돈암사거리.성신여대입구,127.0178391,37.5933063,1129011600,성북구,동선동1가,127,41,9,0,757,6,0,2,1,207,75,11,0,5,352149,226252,1079,1884,333,1489,1517,394,648
107000210,돈암시장입구,127.0167018,37.59197105,1129011600,성북구,동선동1가,144,37,9,0,807,2,0,2,1,234,86,11,0,5,10580,11742,1079,1884,333,1489,1517,394,648
107000009,삼선교.한성대학교,127.0092322,37.58985251,1129010400,성북구,동소문동1가,122,23,9,1,375,3,0,1,0,103,53,28,0,3,973072,730275,1821,3899,452,1667,2893,1026,736
107000147,삼선교.성북문화원,127.0058033,37.58899579,1129010400,성북구,동소문동1가,66,20,9,1,312,6,0,1,1,93,41,33,0,2,410939,66801,1821,3899,452,1667,2893,1026,736
107900195,삼선교,127.0074487,37.58917411,1129010400,성북구,동소문동1가,87,21,8,1,323,3,0,1,1,89,44,26,0,2,89852,13886,1821,3899,452,1667,2893,1026,736
107000010,삼선교.한성대학교.조소앙활동터,127.0083738,37.58931282,1129010500,성북구,동소문동2가,97,20,8,1,337,4,0,1,1,95,47,26,0,2,429659,306779,1197,2531,278,1143,1910,637,532
107900107,삼선교역2번출구,127.0067964,37.58853078,1129010500,성북구,동소문동2가,76,20,7,1,319,3,0,1,1,89,41,30,0,2,73561,28456,1197,2531,278,1143,1910,637,532
107900127,녹십자약국,127.009282,37.58963444,1129010500,성북구,동소문동2가,122,23,8,1,372,3,0,1,0,104,53,28,0,3,58597,21380,1197,2531,278,1143,1910,637,532
107000013,동방고개,127.0381747,37.61357876,1129013800,성북구,장위동,45,11,22,0,173,4,0,0,0,26,22,2,0,3,21012,4537,20685,49037,3578,9132,35459,13943,6356
107000014,장위동그린빌아파트,127.0431131,37.61785258,1129013800,성북구,장위동,18,6,14,0,108,1,0,0,3,17,5,2,0,1,16922,10101,20685,49037,3578,9132,35459,13943,6356
107000015,북서울꿈의숲,127.0453451,37.62031711,1129013800,성북구,장위동,41,7,11,1,88,3,0,0,2,16,10,2,0,1,59809,32981,20685,49037,3578,9132,35459,13943,6356
107000016,장월초등학교,127.0487106,37.62346595,1129013800,성북구,장위동,35,10,19,1,68,2,0,0,1,14,16,0,0,2,106719,36303,20685,49037,3578,9132,35459,13943,6356
107000050,새석관시장,127.0526018,37.60870001,1129013800,성북구,장위동,24,11,15,0,139,3,0,2,1,38,15,2,0,3,83107,43079,20685,49037,3578,9132,35459,13943,6356
107000052,돌곶이역,127.0562085,37.61058612,1129013800,성북구,장위동,32,18,10,0,240,2,0,1,0,39,30,0,0,3,93659,195403,20685,49037,3578,9132,35459,13943,6356
107000053,장위동동원베네스트.온누리병원,127.058969,37.612043,1129013800,성북구,장위동,27,12,8,0,280,1,0,1,0,33,29,0,0,5,34096,61630,20685,49037,3578,9132,35459,13943,6356
107000055,석관동주민센터,127.0615798,37.61353359,1129013800,성북구,장위동,52,11,8,0,396,1,0,2,0,29,41,2,0,3,38738,15354,20685,49037,3578,9132,35459,13943,6356
107000095,월계2교.참누리아파트,127.0503746,37.62321836,1129013800,성북구,장위동,35,9,19,1,64,2,0,0,1,16,15,0,0,2,141102,65577,20685,49037,3578,9132,35459,13943,6356
107000096,월계2교,127.050133,37.623825,1129013800,성북구,장위동,34,9,19,1,63,3,0,0,1,14,15,0,0,2,58686,42908,20685,49037,3578,9132,35459,13943,6356
107000097,광운초교앞,127.0528392,37.62029973,1129013800,성북구,장위동,24,13,15,1,77,5,0,0,1,31,13,1,0,1,168858,48430,20685,49037,3578,9132,35459,13943,6356
107000098,광운초교,127.0529196,37.62055892,1129013800,성북구,장위동,24,13,14,1,81,5,0,0,1,29,13,1,0,1,54036,45410,20685,49037,3578,9132,35459,13943,6356
107000099,장위3동주민센터,127.0570354,37.61622453,1129013800,성북구,장위동,17,15,9,0,90,4,0,0,0,26,7,2,0,4,51050,35548,20685,49037,3578,9132,35459,13943,6356
107000100,장위3동주민센터,127.0570264,37.61661532,1129013800,성북구,장위동,16,15,9,0,82,5,0,0,0,27,3,2,0,3,12953,23797,20685,49037,3578,9132,35459,13943,6356
107000101,장삼주유소,127.0592242,37.6141178,1129013800,성북구,장위동,50,15,9,0,262,1,0,1,0,26,34,2,0,5,7504,28893,20685,49037,3578,9132,35459,13943,6356
107000102,장삼주유소,127.0597361,37.61397337,1129013800,성북구,장위동,53,15,6,0,362,1,0,1,0,34,42,2,0,5,20503,23765,20685,49037,3578,9132,35459,13943,6356
107000109,북서울꿈의숲,127.0449424,37.61930985,1129013800,성북구,장위동,29,7,12,1,89,3,0,0,2,17,8,3,0,0,131378,19497,20685,49037,3578,9132,35459,13943,6356
107000110,북서울꿈의숲,127.045768,37.6190311,1129013800,성북구,장위동,42,8,12,1,120,3,0,0,1,24,16,2,0,0,21095,17051,20685,49037,3578,9132,35459,13943,6356
107000111,장곡초교앞,127.0475819,37.61769857,1129013800,성북구,장위동,35,9,18,0,155,2,0,0,0,28,24,2,0,1,186851,5623,20685,49037,3578,9132,35459,13943,6356
107000112,장곡초교앞,127.0479422,37.61770654,1129013800,성북구,장위동,36,9,19,0,158,2,0,0,0,28,24,2,0,1,27462,17602,20685,49037,3578,9132,35459,13943,6356
107000113,하나은행장위동지점,127.050021,37.61621078,1129013800,성북구,장위동,40,12,14,0,157,2,0,0,0,26,23,1,0,2,170441,11220,20685,49037,3578,9132,35459,13943,6356
107000114,하나은행장위동지점,127.050048,37.61643,1129013800,성북구,장위동,39,12,16,0,158,2,0,0,0,26,23,1,0,2,6323,32294,20685,49037,3578,9132,35459,13943,6356
107000115,장위동원천주유소,127.052571,37.614699,1129013800,성북구,장위동,22,10,13,0,137,2,0,0,0,26,20,0,0,2,103444,125678,20685,49037,3578,9132,35459,13943,6356
107000116,장위동원천주유소,127.0529741,37.61463079,1129013800,성북구,장위동,23,10,11,0,137,2,0,0,0,24,21,0,0,3,6576,40313,20685,49037,3578,9132,35459,13943,6356
107000117,장위2동주민센터,127.0555323,37.61209215,1129013800,성북구,장위동,30,18,8,0,203,2,0,1,0,34,28,0,0,4,17814,439298,20685,49037,3578,9132,35459,13943,6356
107000118,장위2동주민센터,127.0557532,37.61218847,1129013800,성북구,장위동,31,18,7,0,205,1,0,1,0,34,28,0,0,5,3037,4881,20685,49037,3578,9132,35459,13943,6356
107000120,돌곶이역,127.0563595,37.61172918,1129013800,성북구,장위동,32,19,9,0,233,1,0,1,0,37,29,0,0,5,78532,95449,20685,49037,3578,9132,35459,13943,6356
107000127,광운초교,127.0538411,37.61994366,1129013800,성북구,장위동,17,14,14,0,91,6,0,0,1,33,9,1,0,2,61645,59815,20685,49037,3578,9132,35459,13943,6356
107000128,광운초교앞,127.0533213,37.61954674,1129013800,성북구,장위동,17,15,15,0,99,6,0,0,1,35,14,1,0,2,61645,59815,20685,49037,3578,9132,35459,13943,6356
107000129,꿈의숲아이파크아파트,127.0515111,37.6180528,1129013800,성북구,장위동,31,11,17,0,132,3,0,0,0,22,16,1,0,2,45900,35478,20685,49037,3578,9132,35459,13943,6356
107000130,꿈의숲아이파크아파트,127.051061,37.617995,1129013800,성북구,장위동,35,11,19,0,138,3,0,0,0,25,17,1,0,1,160099,19942,20685,49037,3578,9132,35459,13943,6356
107000131,장곡초교사거리,127.0498584,37.6170002,1129013800,성북구,장위동,38,12,17,0,159,1,0,0,0,27,23,1,0,1,46320,37238,20685,49037,3578,9132,35459,13943,6356
107000132,장곡초교사거리,127.049918,37.617257,1129013800,성북구,장위동,38,12,19,0,161,1,0,0,0,28,23,1,0,1,139503,26082,20685,49037,3578,9132,35459,13943,6356
107000522,장위래미안아파트,127.0522481,37.61888366,1129013800,성북구,장위동,29,13,17,0,118,5,0,0,1,25,15,1,0,2,216971,27740,20685,49037,3578,9132,35459,13943,6356
107000521,장위래미안아파트,127.0524922,37.6186712,1129013800,성북구,장위동,27,13,15,0,116,5,0,0,1,26,14,1,0,2,117569,26323,20685,49037,3578,9132,35459,13943,6356
107000528,남대문중학교,127.0546975,37.61805562,1129013800,성북구,장위동,17,17,13,0,106,6,0,0,1,33,12,2,0,3,31614,12564,20685,49037,3578,9132,35459,13943,6356
107000529,남대문중학교,127.0553788,37.61776668,1129013800,성북구,장위동,14,17,10,0,100,6,0,0,0,33,11,2,0,3,9592,11044,20685,49037,3578,9132,35459,13943,6356
107000179,장위동고개,127.0406506,37.6142455,1129013800,성북구,장위동,11,6,16,0,57,3,0,0,0,10,3,1,0,2,39961,70298,20685,49037,3578,9132,35459,13943,6356
107000180,장위동고개,127.0405013,37.61436991,1129013800,성북구,장위동,15,6,16,0,60,3,0,0,0,11,3,1,0,2,226360,18714,20685,49037,3578,9132,35459,13943,6356
107000181,장위1동주민센터,127.0427869,37.61386179,1129013800,성북구,장위동,9,7,13,0,71,1,0,0,1,14,2,1,0,2,51037,42980,20685,49037,3578,9132,35459,13943,6356
107000182,장위1동주민센터,127.043464,37.613973,1129013800,성북구,장위동,20,6,13,0,92,1,0,0,1,18,9,1,0,2,249535,40872,20685,49037,3578,9132,35459,13943,6356
107000183,장위1동치안센터,127.045172,37.613833,1129013800,성북구,장위동,29,6,17,0,125,4,0,0,1,18,10,1,0,2,26396,37592,20685,49037,3578,9132,35459,13943,6356
107000184,장위1동치안센터,127.046111,37.613943,1129013800,성북구,장위동,32,11,15,0,139,4,0,0,1,22,15,1,0,2,171166,36448,20685,49037,3578,9132,35459,13943,6356
107000185,청소년문화누림센터,127.0487437,37.61352067,1129013800,성북구,장위동,33,11,14,0,157,3,0,0,0,24,19,1,0,3,34642,67630,20685,49037,3578,9132,35459,13943,6356
107000186,청소년문화누림센터,127.0487689,37.6138829,1129013800,성북구,장위동,32,9,12,0,148,3,0,0,0,25,20,1,0,3,112990,27231,20685,49037,3578,9132,35459,13943,6356
107000197,장곡초교,127.0485302,37.61620243,1129013800,성북구,장위동,41,10,18,0,167,2,0,0,0,28,24,2,0,2,112431,17017,20685,49037,3578,9132,35459,13943,6356
107000198,장곡초교,127.0487985,37.61611957,1129013800,성북구,장위동,41,10,19,0,169,2,0,0,0,28,24,2,0,1,32974,48685,20685,49037,3578,9132,35459,13943,6356
107000516,장위동입구,127.0390305,37.61373132,1129013800,성북구,장위동,39,9,21,0,123,3,0,0,0,21,17,3,0,2,71650,37836,20685,49037,3578,9132,35459,13943,6356
107000517,장위동입구,127.03987,37.61406703,1129013800,성북구,장위동,29,9,22,0,87,3,0,0,0,16,11,1,0,1,61645,59815,20685,49037,3578,9132,35459,13943,6356
107900305,장월초교.참누리아파트,127.0484023,37.62328857,1129013800,성북구,장위동,35,10,17,1,70,2,0,0,1,16,16,0,0,2,32564,726,20685,49037,3578,9132,35459,13943,6356
107900304,동방주택,127.0437264,37.61658542,1129013800,성북구,장위동,26,7,15,0,139,1,0,0,0,22,6,2,0,2,61163,5729,20685,49037,3578,9132,35459,13943,6356
107900303,장위중학교,127.0405011,37.61190904,1129013800,성북구,장위동,27,8,18,0,70,4,0,0,2,15,12,1,0,2,47625,22798,20685,49037,3578,9132,35459,13943,6356
107900048,슈퍼앞,127.0422166,37.61580872,1129013800,성북구,장위동,15,5,12,0,102,0,0,0,0,15,3,1,0,2,36281,2490,20685,49037,3578,9132,35459,13943,6356
107900011,북서울꿈의숲,127.0452742,37.61910517,1129013800,성북구,장위동,31,8,12,1,100,3,0,0,2,19,10,2,0,0,61645,59815,20685,49037,3578,9132,35459,13943,6356
107900012,나약국,127.0413542,37.61433447,1129013800,성북구,장위동,5,6,13,0,59,3,0,0,0,10,2,1,0,2,38109,5614,20685,49037,3578,9132,35459,13943,6356
107900013,동아아파트,127.0474094,37.60815435,1129013800,성북구,장위동,34,13,13,0,127,3,0,1,3,30,6,2,0,2,18856,425,20685,49037,3578,9132,35459,13943,6356
107900022,농협,127.0467576,37.6181918,1129013800,성북구,장위동,32,7,14,0,141,2,0,0,0,25,16,2,0,1,61645,59815,20685,49037,3578,9132,35459,13943,6356
107900291,장위1동주민센터,127.0432921,37.61381835,1129013800,성북구,장위동,16,6,12,0,88,2,0,0,1,17,8,1,0,2,51189,1512,20685,49037,3578,9132,35459,13943,6356
107900295,빙그레슈퍼,127.0476777,37.60978611,1129013800,성북구,장위동,35,13,15,0,114,3,0,1,2,28,14,0,0,3,7692,1286,20685,49037,3578,9132,35459,13943,6356
107900029,장곡초등학교,127.0482081,37.61731987,1129013800,성북구,장위동,38,10,18,0,164,1,0,0,0,30,25,2,0,1,61645,59815,20685,49037,3578,9132,35459,13943,6356
107900030,장위1동치안센터,127.0455235,37.613804,1129013800,성북구,장위동,30,8,17,0,130,4,0,0,1,21,13,1,0,2,31954,3524,20685,49037,3578,9132,35459,13943,6356
107900031,소망슈퍼,127.0482277,37.61085547,1129013800,성북구,장위동,34,11,14,0,117,3,0,1,2,26,14,0,0,2,12673,4828,20685,49037,3578,9132,35459,13943,6356
107900042,장위1동새마을금고,127.0501508,37.61719471,1129013800,성북구,장위동,38,12,17,0,156,2,0,0,0,27,22,1,0,1,61645,59815,20685,49037,3578,9132,35459,13943,6356
107900043,장위천주교앞,127.0489731,37.61261138,1129013800,성북구,장위동,28,7,15,0,149,3,0,0,0,22,17,0,0,4,9372,6499,20685,49037,3578,9132,35459,13943,6356
107900292,동방고개,127.0383227,37.61375249,1129013800,성북구,장위동,40,10,21,0,155,3,0,0,0,26,21,2,0,3,16378,5658,20685,49037,3578,9132,35459,13943,6356
107900343,꿈의숲아이파크아파트,127.0510945,37.61780451,1129013800,성북구,장위동,37,12,16,0,137,3,0,0,0,25,18,1,0,1,5547,103,20685,49037,3578,9132,35459,13943,6356
107900055,장위시장,127.0500349,37.61330871,1129013800,성북구,장위동,33,9,14,0,175,3,0,0,0,27,21,0,0,3,34481,13011,20685,49037,3578,9132,35459,13943,6356
107900293,장위동그린빌아파트,127.0430066,37.61777873,1129013800,성북구,장위동,18,6,14,0,107,1,0,0,3,17,5,2,0,1,11283,13442,20685,49037,3578,9132,35459,13943,6356
107900062,장계시장,127.0525942,37.61876603,1129013800,성북구,장위동,27,13,15,0,109,5,0,0,1,26,14,1,0,2,61645,59815,20685,49037,3578,9132,35459,13943,6356
