,NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10
0,100000001,종로2가사거리,126.9877499,37.56976513,1111013800,종로구,종로2가,184,8,0,1486,0,0,5,16,403,62,68,0,10,4091,0.39989880249620513,6.383245453567201,148,84743,52050
1,100000002,창경궁.서울대학교병원,126.996566,37.57918302,1111016600,종로구,연건동,2,4,0,195,3,0,0,26,88,12,19,0,1,5952,0.28096068697168924,10.546958062610749,1943,387688,712320
2,100000003,명륜3가.성대입구,126.9983401,37.58267117,1111017200,종로구,명륜4가,48,2,1,566,3,0,1,19,214,32,146,0,2,1495,0.27859486367236114,4.0170174652933275,2336,406570,572853
3,100000004,종로2가.삼일교,126.9876131,37.56857927,1111013500,종로구,관철동,165,10,0,1404,1,0,3,13,351,73,52,0,7,4091,0.39989880249620513,6.383245453567201,148,22643,120447
4,100000005,혜화동로터리.여운형활동터,127.001744,37.586243,1111016900,종로구,혜화동,71,8,3,594,4,1,2,4,235,36,145,0,4,1495,0.27859486367236114,4.0170174652933275,2336,294069,402594
5,100000006,경기상고,126.9693635,37.58755022,1111010100,종로구,청운동,9,4,0,23,5,0,0,3,10,3,6,0,5,741,0.12104708362614196,4.993261455525606,807,56349,66768
6,100000007,신교동,126.9702627,37.58329552,1111010400,종로구,효자동,29,6,0,203,3,0,0,9,113,8,19,0,8,741,0.12104708362614196,4.993261455525606,807,214880,96951
7,100000008,경기상고,126.9697701,37.58719079,1111010100,종로구,청운동,9,4,0,23,5,0,0,4,10,3,6,0,6,741,0.12104708362614196,4.993261455525606,807,8654,97946
8,100000009,경복고교,126.9710437,37.58511319,1111010100,종로구,청운동,14,4,0,54,5,0,0,6,35,6,10,0,9,741,0.12104708362614196,4.993261455525606,807,35796,99002
9,100000010,청운중학교,126.9725135,37.58785196,1111010100,종로구,청운동,2,2,0,14,5,0,0,3,9,3,3,0,5,741,0.12104708362614196,4.993261455525606,807,3464,57219
10,100000011,자하문고개.윤동주문학관,126.9671262,37.59218662,1111010100,종로구,청운동,4,1,0,33,2,0,0,0,37,0,15,0,1,741,0.12104708362614196,4.993261455525606,807,44786,21952
11,100000012,자하문고개.윤동주문학관,126.9671907,37.59233532,1111010100,종로구,청운동,4,1,0,33,2,0,0,0,37,0,14,0,1,741,0.12104708362614196,4.993261455525606,807,4748,49263
12,100000013,청운중학교,126.9724613,37.58812858,1111010100,종로구,청운동,1,2,0,11,5,0,0,3,7,2,3,0,5,741,0.12104708362614196,4.993261455525606,807,1394,31023
13,100000014,경복고교,126.9711547,37.58496634,1111010300,종로구,궁정동,14,4,0,68,5,0,0,6,36,6,11,0,9,741,0.12104708362614196,4.993261455525606,807,18315,113213
14,100000015,통인시장종로구보건소,126.97105,37.5803257,1111010800,종로구,통인동,40,6,0,481,3,0,0,9,187,21,29,0,9,741,0.12104708362614196,4.993261455525606,807,115517,180448
15,100000016,통인시장종로구보건소,126.9713851,37.58051321,1111010500,종로구,창성동,39,6,0,474,2,0,0,9,185,21,29,0,9,741,0.12104708362614196,4.993261455525606,807,33533,213672
16,100000017,효자동,126.970621,37.58309104,1111010400,종로구,효자동,30,6,0,222,2,0,0,8,117,8,19,0,8,741,0.12104708362614196,4.993261455525606,807,30565,276592
17,100000018,사직단.어린이도서관,126.9679907,37.57513553,1111011500,종로구,사직동,23,9,1,466,3,0,0,8,157,22,16,0,5,4474,0.1799588527169309,10.328587918430165,491,91507,84985
18,100000019,경복궁역1번출구,126.9713245,37.57618346,1111011400,종로구,내자동,30,12,1,682,2,0,1,5,247,31,30,0,6,4474,0.1799588527169309,10.328587918430165,491,314150,292631
19,100000020,경복궁역,126.972196,37.57686669,1111011200,종로구,체부동,33,10,1,682,1,0,1,10,244,34,27,0,5,4474,0.1799588527169309,10.328587918430165,491,129700,589052
20,100000021,경복궁역,126.9722829,37.57767139,1111010600,종로구,통의동,33,10,1,650,2,0,1,12,226,32,25,0,6,4474,0.1799588527169309,10.328587918430165,491,559032,152780
21,100000022,경복궁,126.9787471,37.57557679,1111012500,종로구,중학동,11,9,0,444,2,0,2,8,175,18,57,0,19,4091,0.39989880249620513,6.383245453567201,148,65491,388805
22,100000023,KT광화문지사,126.9774187,37.57220974,1111011900,종로구,세종로,39,14,1,933,1,0,1,0,295,101,47,0,36,9308,0.169080409008878,7.614135018518291,1447,591827,187177
23,100000025,광화문,126.9763839,37.5698454,1111011900,종로구,세종로,34,11,1,897,1,0,1,6,297,102,59,0,30,9308,0.169080409008878,7.614135018518291,1447,36055,167946
24,100000026,광화문.금호아시아나본관앞,126.9741676,37.57004915,1111012000,종로구,신문로1가,25,8,1,640,2,0,1,6,213,58,62,0,30,4474,0.1799588527169309,10.328587918430165,491,61644,59814
25,100000027,서울역사박물관.경교장.강북삼성병원,126.9713911,37.56970191,1111012100,종로구,신문로2가,22,9,1,496,5,0,1,7,181,57,51,0,17,4474,0.1799588527169309,10.328587918430165,491,61644,59814
26,100000028,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023,1111012100,종로구,신문로2가,22,11,1,521,4,0,1,5,191,57,48,0,17,4474,0.1799588527169309,10.328587918430165,491,36094,238490
27,100000029,광화문.금호아시아나본관앞,126.9731336,37.57028804,1111012000,종로구,신문로1가,22,7,1,575,2,0,1,7,203,51,67,0,26,4474,0.1799588527169309,10.328587918430165,491,4119,102834
28,100000030,광화문,126.975837,37.570365,1111012000,종로구,신문로1가,34,12,1,846,1,0,1,5,270,96,56,0,31,4474,0.1799588527169309,10.328587918430165,491,4642,3735
29,100000031,세종문화회관,126.9768571,37.57359001,1111011900,종로구,세종로,24,12,1,859,0,0,2,4,271,91,46,0,31,9308,0.169080409008878,7.614135018518291,1447,119024,533828
30,100000032,서울경찰청.경복궁역,126.9714843,37.57574466,1111011400,종로구,내자동,28,12,1,709,1,0,1,5,240,42,29,0,7,4474,0.1799588527169309,10.328587918430165,491,166709,471880
31,100000033,사직단,126.968189,37.57485535,1111011500,종로구,사직동,25,9,1,483,2,0,1,6,157,23,18,0,6,4474,0.1799588527169309,10.328587918430165,491,103725,390713
32,100000034,광화문.광화문빌딩,126.9766885,37.56968761,1111011900,종로구,세종로,35,11,1,921,1,0,2,6,306,103,60,0,29,9308,0.169080409008878,7.614135018518291,1447,17502,159975
33,100000035,덕성여중고,126.982017,37.57590175,1111014500,종로구,송현동,25,6,0,668,2,0,1,15,286,25,96,0,18,691,0.1673271686481726,4.885858585858586,221,69851,162976
34,100000036,안국역.서울공예박물관,126.9839958,37.57606956,1111014100,종로구,안국동,40,8,0,741,6,0,1,14,321,25,110,0,19,691,0.1673271686481726,4.885858585858586,221,55662,183262
35,100000037,국민은행세검정지점,126.960888,37.60466298,1111018600,종로구,신영동,32,3,1,68,1,0,0,0,18,3,9,0,1,1254,0.12334753632688736,4.294520547945205,2187,80082,39699
36,100000038,세검정초등학교,126.9612198,37.60250228,1111018600,종로구,신영동,32,5,0,64,2,0,0,1,17,3,10,0,2,1254,0.12334753632688736,4.294520547945205,2187,254790,99879
37,100000039,세검정.상명대,126.9587224,37.6007326,1111018500,종로구,홍지동,24,4,0,51,4,1,0,0,22,3,13,0,1,1254,0.12334753632688736,4.294520547945205,2187,19894,46761
38,100000040,상명대입구.석파랑,126.9585702,37.59941335,1111018500,종로구,홍지동,9,4,0,43,3,1,0,1,20,4,9,0,1,1254,0.12334753632688736,4.294520547945205,2187,48158,19098
39,100000041,하림각,126.9617068,37.59813307,1111018400,종로구,부암동,12,3,0,40,0,0,0,2,19,4,7,0,1,1254,0.12334753632688736,4.294520547945205,2187,154700,45650
40,100000042,자하문터널입구.석파정,126.9636435,37.59559351,1111018400,종로구,부암동,8,1,0,43,0,0,0,1,41,2,15,0,1,1254,0.12334753632688736,4.294520547945205,2187,118273,35960
41,100000043,부암동주민센터.무계원,126.9639574,37.59273806,1111018400,종로구,부암동,4,0,0,36,0,0,0,2,36,0,16,0,1,1254,0.12334753632688736,4.294520547945205,2187,63431,33205
42,100000044,부암동주민센터.무계원,126.9651419,37.59278617,1111018400,종로구,부암동,4,1,0,35,0,0,0,2,37,0,15,0,1,1254,0.12334753632688736,4.294520547945205,2187,13982,42216
43,100000045,자하문터널입구.석파정,126.9639776,37.59555757,1111018400,종로구,부암동,8,1,0,43,0,0,0,1,41,2,15,0,1,1254,0.12334753632688736,4.294520547945205,2187,28759,48065
44,100000046,하림각,126.9622153,37.59814765,1111018400,종로구,부암동,12,3,0,36,0,0,0,2,18,4,6,0,1,1254,0.12334753632688736,4.294520547945205,2187,35853,43183
45,100000047,상명대입구.세검정교회,126.9592406,37.59961633,1111018500,종로구,홍지동,10,4,0,44,3,1,0,1,20,4,9,0,1,1254,0.12334753632688736,4.294520547945205,2187,14424,31651
46,100000048,세검정.상명대,126.9589343,37.60055246,1111018500,종로구,홍지동,23,4,0,50,4,1,0,0,20,4,13,0,1,1254,0.12334753632688736,4.294520547945205,2187,16754,59031
47,100000049,세검정초등학교,126.9614329,37.60226807,1111018600,종로구,신영동,32,5,0,61,2,0,0,1,16,3,10,0,2,1254,0.12334753632688736,4.294520547945205,2187,109338,98631
48,100000051,국민은행세검정지점,126.961195,37.604846,1111018600,종로구,신영동,38,3,1,70,1,0,0,0,23,4,9,0,2,1254,0.12334753632688736,4.294520547945205,2187,53102,38089
49,100000053,승가사입구,126.956306,37.61158441,1111018200,종로구,구기동,2,0,0,24,0,0,0,0,8,2,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,6496,709
50,100000054,구기동현대빌라,126.9564576,37.6100355,1111018200,종로구,구기동,3,1,1,39,0,0,0,0,10,3,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,32027,2033
51,100000055,구기터널.삼성출판박물관,126.9562103,37.60860989,1111018200,종로구,구기동,8,1,1,44,0,0,0,0,12,3,2,0,1,2228,0.07735266159695818,3.454263565891473,5919,58732,22905
52,100000056,구기터널.삼성출판박물관,126.9564167,37.6083054,1111018200,종로구,구기동,11,1,1,46,0,0,0,0,14,3,1,0,2,2228,0.07735266159695818,3.454263565891473,5919,32389,48832
53,100000057,구기동,126.9585298,37.60696445,1111018200,종로구,구기동,21,2,1,57,1,0,0,0,16,3,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,183899,47016
54,100000058,구기동,126.9591017,37.6070088,1111018200,종로구,구기동,23,2,1,57,1,0,0,0,16,3,6,0,2,2228,0.07735266159695818,3.454263565891473,5919,77622,46428
55,100000059,승가사입구,126.956482,37.61148,1111018200,종로구,구기동,2,0,0,25,0,0,0,0,8,2,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,3774,28457
56,100000060,갑을씨티텔앞,126.963535,37.60437097,1111018300,종로구,평창동,50,3,0,64,2,0,0,1,23,5,5,0,3,2228,0.07735266159695818,3.454263565891473,5919,74288,37977
57,100000061,평창파출소,126.9660433,37.60532237,1111018300,종로구,평창동,45,3,1,54,2,0,0,0,23,6,6,0,3,2228,0.07735266159695818,3.454263565891473,5919,211214,60948
58,100000062,평창동주민센터,126.9695663,37.60660737,1111018300,종로구,평창동,29,1,1,51,1,0,0,0,23,6,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,150721,78008
59,100000063,일성아파트,126.9729985,37.60876631,1111018300,종로구,평창동,7,1,1,32,0,0,0,2,14,3,12,0,1,2228,0.07735266159695818,3.454263565891473,5919,95848,40964
60,100000064,롯데아파트,126.9764662,37.61042956,1111018300,종로구,평창동,3,1,0,18,0,0,0,2,15,0,16,0,0,2228,0.07735266159695818,3.454263565891473,5919,128030,69938
61,100000065,롯데아파트,126.976652,37.610248,1111018300,종로구,평창동,3,1,0,18,0,0,0,2,15,0,16,0,0,2228,0.07735266159695818,3.454263565891473,5919,28601,59693
62,100000066,벽산평창힐스아파트,126.972797,37.60819,1111018300,종로구,평창동,8,1,1,31,1,0,0,1,12,3,7,0,1,2228,0.07735266159695818,3.454263565891473,5919,17644,48262
63,100000067,예능교회,126.97,37.606517,1111018300,종로구,평창동,29,1,1,50,1,0,0,0,23,6,7,0,2,2228,0.07735266159695818,3.454263565891473,5919,17834,57228
64,100000068,서울예술고등학교.평창동주민센터,126.9676276,37.60577876,1111018300,종로구,평창동,32,2,1,49,1,0,0,0,25,6,6,0,2,2228,0.07735266159695818,3.454263565891473,5919,31030,133256
65,100000069,화정박물관,126.9648103,37.60450382,1111018300,종로구,평창동,51,3,1,62,2,0,0,1,22,7,6,0,3,2228,0.07735266159695818,3.454263565891473,5919,24628,99119
66,100000071,독립문역,126.9575196,37.57496192,1111018700,종로구,무악동,46,7,1,68,4,0,1,1,19,12,5,0,2,1669,0.062255828607435414,4.662011173184357,5474,61644,59814
67,100000072,독립문역.서대문형무소역사관,126.9594644,37.57321269,1111018700,종로구,무악동,70,11,3,152,3,0,1,2,28,27,7,0,5,1669,0.062255828607435414,4.662011173184357,5474,16104,36224
68,100000073,서대문.서울시교육청,126.9645273,37.56825381,1111017600,종로구,교남동,73,13,3,426,9,0,1,3,94,60,24,0,5,1379,0.1261904761904762,13.67603305785124,1159,93220,87418
69,100000074,독립문,126.9628375,37.56995275,1111018000,종로구,교북동,88,14,2,268,5,0,0,3,54,49,8,0,5,1379,0.1261904761904762,13.67603305785124,1159,61644,59814
70,100000075,독립문,126.9615633,37.57117332,1111018000,종로구,교북동,86,13,3,211,6,0,1,2,38,30,7,0,5,1379,0.1261904761904762,13.67603305785124,1159,83817,20512
71,100000076,창덕궁.서울돈화문국악당,126.9885394,37.57754057,1111013200,종로구,운니동,26,5,0,572,6,0,1,31,246,11,71,0,10,4091,0.39989880249620513,6.383245453567201,148,132685,600153
72,100000077,서린동.SK서린빌딩,126.9802682,37.56924238,1111012300,종로구,서린동,88,13,0,1262,0,0,3,4,379,105,42,0,37,4091,0.39989880249620513,6.383245453567201,148,11012,54530
73,100000078,청계1가.광교,126.9849267,37.56868439,1111013500,종로구,관철동,145,12,0,1475,0,0,2,11,408,95,52,0,13,4091,0.39989880249620513,6.383245453567201,148,1312,6418
74,100000079,청계2가.수표교,126.990644,37.56849772,1111015500,종로구,관수동,143,6,0,1235,1,0,5,14,308,65,44,0,10,4091,0.39989880249620513,6.383245453567201,148,1871,8278
75,100000080,청계4가.세운교,126.9964597,37.56891168,1111015800,종로구,예지동,46,2,0,562,1,0,4,9,163,50,19,0,7,4091,0.39989880249620513,6.383245453567201,148,651,7476
76,100000081,청계5가.광장시장,126.9997974,37.56945128,1111015800,종로구,예지동,21,5,0,582,0,0,3,6,138,64,21,0,2,4091,0.39989880249620513,6.383245453567201,148,2989,12282
77,100000082,종로5가.광장시장,126.999974,37.57066325,1111016100,종로구,종로4가,20,4,0,584,1,0,3,5,126,56,20,0,3,4091,0.39989880249620513,6.383245453567201,148,61644,59814
78,100000083,종로5가,126.999863,37.57065784,1111016100,종로구,종로4가,20,4,0,579,1,0,3,5,128,55,20,0,3,4091,0.39989880249620513,6.383245453567201,148,61644,59814
79,100000084,종로4가.종묘,126.9967951,37.57042442,1111016100,종로구,종로4가,55,5,0,582,0,0,5,5,172,52,19,0,4,4091,0.39989880249620513,6.383245453567201,148,61644,59814
80,100000085,종로4가.종묘,126.994403,37.57029547,1111015600,종로구,종로3가,93,2,0,743,0,0,6,8,185,39,22,0,8,4091,0.39989880249620513,6.383245453567201,148,61644,59814
81,100000086,종로3가역15번출구,126.9908608,37.57009971,1111015600,종로구,종로3가,148,4,0,1202,0,0,5,15,322,46,49,0,9,4091,0.39989880249620513,6.383245453567201,148,61644,59814
82,100000087,종로3가,126.9889374,37.57001124,1111013800,종로구,종로2가,187,4,0,1492,0,0,4,17,388,58,57,0,8,4091,0.39989880249620513,6.383245453567201,148,61644,59814
83,100000088,종로2가,126.9879232,37.56926954,1111013500,종로구,관철동,185,10,0,1462,1,0,5,16,384,68,59,0,9,4091,0.39989880249620513,6.383245453567201,148,61644,59814
84,100000089,종로2가,126.9874613,37.56923165,1111013500,종로구,관철동,180,11,0,1427,0,0,5,15,385,68,60,0,10,4091,0.39989880249620513,6.383245453567201,148,61644,59814
85,100000090,종로2가,126.9864899,37.56996233,1111013800,종로구,종로2가,176,10,0,1512,0,0,2,16,441,72,84,0,11,4091,0.39989880249620513,6.383245453567201,148,61644,59814
86,100000091,종로2가,126.985437,37.56997031,1111013800,종로구,종로2가,172,13,0,1591,0,0,1,13,443,84,86,0,13,4091,0.39989880249620513,6.383245453567201,148,61644,59814
87,100000092,종로1가,126.981668,37.570063,1111012600,종로구,종로1가,102,16,0,1352,0,0,3,6,395,111,66,0,32,4091,0.39989880249620513,6.383245453567201,148,61644,59814
88,100000093,종로1가,126.9803257,37.56998579,1111012300,종로구,서린동,82,12,1,1258,0,0,3,4,373,105,60,0,36,4091,0.39989880249620513,6.383245453567201,148,61644,59814
89,100000094,종로1가,126.9814271,37.57036082,1111012600,종로구,종로1가,103,15,0,1351,0,0,3,6,392,109,68,0,32,4091,0.39989880249620513,6.383245453567201,148,61644,59814
90,100000095,종로1가,126.980187,37.5704,1111012600,종로구,종로1가,86,13,1,1263,0,0,2,3,380,103,66,0,33,4091,0.39989880249620513,6.383245453567201,148,61644,59814
91,100000096,종로2가,126.9849388,37.57033699,1111013800,종로구,종로2가,168,11,0,1611,0,0,1,15,467,86,91,0,13,4091,0.39989880249620513,6.383245453567201,148,61644,59814
92,100000097,종로2가,126.9863596,37.57035879,1111013800,종로구,종로2가,178,10,0,1575,0,0,2,17,450,71,89,0,12,4091,0.39989880249620513,6.383245453567201,148,61644,59814
93,100000098,종로3가,126.9899347,37.57049432,1111015600,종로구,종로3가,167,5,0,1339,0,0,4,17,337,52,58,0,8,4091,0.39989880249620513,6.383245453567201,148,61644,59814
94,100000099,종로4가.종묘,126.99417,37.57071,1111015600,종로구,종로3가,95,2,0,773,0,0,5,9,194,31,21,0,6,4091,0.39989880249620513,6.383245453567201,148,61644,59814
95,100000100,종로4가,126.99562,37.57066767,1111016100,종로구,종로4가,64,3,0,645,0,0,4,6,160,36,22,0,3,4091,0.39989880249620513,6.383245453567201,148,61644,59814
96,100000101,종로5가,126.9990558,37.5709588,1111016100,종로구,종로4가,20,4,0,544,1,0,3,5,133,51,19,0,2,4091,0.39989880249620513,6.383245453567201,148,61644,59814
97,100000102,원남동,126.9973383,37.57453251,1111015900,종로구,원남동,19,6,0,274,3,0,0,5,98,18,19,0,1,4091,0.39989880249620513,6.383245453567201,148,249066,617180
98,100000103,창덕궁.우리소리박물관,126.9886349,37.57727286,1111013200,종로구,운니동,27,5,0,615,5,0,1,31,268,11,74,0,10,4091,0.39989880249620513,6.383245453567201,148,129839,267940
99,100000104,안국역.인사동,126.9842426,37.5757849,1111012800,종로구,관훈동,42,7,0,817,6,0,1,13,333,24,117,0,19,4091,0.39989880249620513,6.383245453567201,148,410545,226656
100,100000105,조계사.종로경찰서,126.9831556,37.57252231,1111012900,종로구,견지동,109,11,0,1296,0,0,2,12,408,81,106,0,24,4091,0.39989880249620513,6.383245453567201,148,113579,176980
101,100000106,조계사.종로경찰서,126.9828259,37.57248581,1111012900,종로구,견지동,107,11,0,1238,0,0,1,12,404,80,106,0,28,4091,0.39989880249620513,6.383245453567201,148,67106,372616
102,100000107,안국동,126.9827201,37.57461057,1111012900,종로구,견지동,49,9,0,906,4,0,2,13,348,52,99,0,20,4091,0.39989880249620513,6.383245453567201,148,8384,129824
103,100000108,종로5가.효제동.김상옥의거터,127.00223,37.5745,1111016200,종로구,효제동,25,11,0,510,5,0,1,3,138,49,30,0,6,5013,0.3330571665285833,3.004314994606257,744,22546,122833
104,100000109,종로5가.효제초등학교,127.0021442,37.57287901,1111016200,종로구,효제동,24,10,0,656,3,0,1,7,153,60,21,0,6,5013,0.3330571665285833,3.004314994606257,744,58067,162211
105,100000110,종로5가,127.0004857,37.57110388,1111016300,종로구,종로5가,20,4,0,573,1,0,2,5,127,55,15,0,5,5013,0.3330571665285833,3.004314994606257,744,61644,59814
106,100000111,종로6가,127.0025993,37.57117324,1111016300,종로구,종로5가,18,8,0,649,1,0,1,8,156,64,15,0,6,5013,0.3330571665285833,3.004314994606257,744,61644,59814
107,100000112,종로6가,127.0043133,37.57119391,1111016300,종로구,종로5가,15,8,1,682,1,0,2,11,168,67,18,0,6,5013,0.3330571665285833,3.004314994606257,744,61644,59814
108,100000114,종로6가,127.0059751,37.57086134,1111016300,종로구,종로5가,18,6,1,690,1,0,3,11,152,82,17,0,6,5013,0.3330571665285833,3.004314994606257,744,61644,59814
109,100000116,종로5가,127.0021827,37.5705596,1111016300,종로구,종로5가,18,4,0,652,1,0,2,8,146,69,17,0,6,5013,0.3330571665285833,3.004314994606257,744,24077,50423
110,100000117,청계6가.동대문시장,127.0028494,37.56983511,1111016300,종로구,종로5가,11,4,0,763,1,0,2,10,170,79,20,0,6,5013,0.3330571665285833,3.004314994606257,744,4169,13780
111,100000118,동대문,127.0084126,37.57172624,1111016400,종로구,종로6가,10,6,1,686,1,0,2,14,147,55,9,0,5,5013,0.3330571665285833,3.004314994606257,744,47048,101194
112,100000119,충신동,127.0062788,37.57402235,1111016700,종로구,충신동,20,7,0,500,2,0,2,9,122,53,29,0,6,5013,0.3330571665285833,3.004314994606257,744,83702,101224
113,100000120,종로6가.종로신진시장,127.0035695,37.57080106,1111016300,종로구,종로5가,13,8,0,689,1,0,1,10,167,69,18,0,6,5013,0.3330571665285833,3.004314994606257,744,61644,59814
114,100000121,충신동,127.0063434,37.57446028,1111016700,종로구,충신동,17,7,0,458,5,0,2,8,111,45,34,0,7,5013,0.3330571665285833,3.004314994606257,744,28971,58299
115,100000122,현대그룹빌딩,127.000533,37.575873,1111016000,종로구,연지동,17,9,0,329,7,0,0,3,111,19,34,0,4,5013,0.3330571665285833,3.004314994606257,744,45685,284450
116,100000123,방송통신대.이화장,127.002437,37.578043,1111016800,종로구,동숭동,16,8,1,322,6,0,1,4,156,17,135,0,4,5952,0.28096068697168924,10.546958062610749,1943,108249,276369
117,100000124,혜화역.마로니에공원,127.0022769,37.58111949,1111016800,종로구,동숭동,42,7,2,600,5,0,1,6,234,29,196,0,3,5952,0.28096068697168924,10.546958062610749,1943,165863,269802
118,100000125,혜화역.서울대병원입구,127.0019395,37.58106363,1111016600,종로구,연건동,43,6,2,613,6,0,1,6,236,29,199,0,3,5952,0.28096068697168924,10.546958062610749,1943,695942,217431
119,100000126,방송통신대.이화장,127.0019938,37.57812967,1111016600,종로구,연건동,16,8,1,353,6,0,1,3,161,17,133,0,4,5952,0.28096068697168924,10.546958062610749,1943,47628,110594
120,100000127,이화동(이화장),127.0006951,37.57611936,1111016600,종로구,연건동,14,9,0,295,7,0,0,4,113,18,38,0,4,5952,0.28096068697168924,10.546958062610749,1943,106667,113688
121,100000128,창경궁.서울대학교병원,126.9968717,37.57882799,1111016600,종로구,연건동,1,3,0,173,5,0,0,22,81,12,21,0,1,5952,0.28096068697168924,10.546958062610749,1943,42282,326386
122,100000129,이화동(이화장),127.0032708,37.57593729,1111016500,종로구,이화동,11,12,0,271,6,0,0,3,95,14,52,0,6,5952,0.28096068697168924,10.546958062610749,1943,30147,90121
123,100000130,혜화동로터리,127.0007247,37.58576463,1111016900,종로구,혜화동,66,6,2,609,4,1,1,6,246,28,149,0,3,1495,0.27859486367236114,4.0170174652933275,2336,74034,21857
124,100000131,명륜동2가.성균관대입구,126.9993988,37.58333349,1111017100,종로구,명륜2가,51,3,3,620,4,0,1,9,241,31,184,0,3,1495,0.27859486367236114,4.0170174652933275,2336,68457,129103
125,100000132,혜화역.서울연극센터(장면총리가옥),127.0013282,37.58402281,1111016900,종로구,혜화동,54,4,3,642,5,1,1,5,253,24,194,0,2,1495,0.27859486367236114,4.0170174652933275,2336,84321,138882
126,100000133,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977,1111016900,종로구,혜화동,54,4,3,637,5,1,1,4,250,24,189,0,2,1495,0.27859486367236114,4.0170174652933275,2336,124458,93226
127,100000135,종로구민회관.창신동두산아파트,127.0155555,37.57409268,1111017400,종로구,창신동,35,10,1,428,2,0,2,10,70,53,2,0,8,9613,0.16015962036238135,2.247603460369418,13614,68293,100850
128,100000136,동대문,127.0141186,37.57270788,1111017400,종로구,창신동,27,6,1,467,2,0,4,9,79,61,2,0,7,9613,0.16015962036238135,2.247603460369418,13614,61644,59814
129,100000137,동대문,127.0136467,37.57229002,1111017400,종로구,창신동,27,6,1,463,3,0,4,9,82,59,3,0,7,9613,0.16015962036238135,2.247603460369418,13614,61644,59814
130,100000138,동대문,127.0149019,37.57267481,1111017400,종로구,창신동,29,8,1,491,3,0,3,9,77,63,1,0,6,9613,0.16015962036238135,2.247603460369418,13614,61644,59814
131,100000139,동묘역앞,127.0156014,37.57168496,1111017400,종로구,창신동,31,8,1,498,4,0,3,7,79,60,1,0,5,9613,0.16015962036238135,2.247603460369418,13614,14164,58909
132,100000140,동묘역앞,127.015945,37.57192215,1111017500,종로구,숭인동,31,8,1,479,4,0,3,7,77,58,1,0,6,8843,0.27958569529008326,2.9417831004657353,10937,10248,13033
133,100000142,창신3동주민센터,127.015178,37.578413,1111017400,종로구,창신동,29,13,1,91,5,0,1,2,28,12,2,0,6,9613,0.16015962036238135,2.247603460369418,13614,49912,58946
134,100000143,숭인1동주민센터.창신역4번출구,127.0155486,37.57877205,1111017500,종로구,숭인동,32,14,1,90,5,0,1,2,28,7,1,0,6,8843,0.27958569529008326,2.9417831004657353,10937,129992,30778
135,100000144,동묘역.롯데캐슬천지인,127.0158024,37.57418005,1111017500,종로구,숭인동,35,10,1,417,2,0,2,10,69,54,2,0,8,8843,0.27958569529008326,2.9417831004657353,10937,130698,44134
136,100000146,숭인동,127.020339,37.5743009,1111017500,종로구,숭인동,53,8,2,441,2,0,5,1,78,55,4,0,4,8843,0.27958569529008326,2.9417831004657353,10937,61644,59814
137,100000147,신설동로터리,127.0227802,37.57592883,1111017500,종로구,숭인동,49,6,0,426,4,0,3,1,78,26,5,0,5,8843,0.27958569529008326,2.9417831004657353,10937,157165,424251
138,100000149,숭인동,127.0204216,37.57460556,1111017500,종로구,숭인동,50,8,2,434,3,0,5,1,78,51,4,0,4,8843,0.27958569529008326,2.9417831004657353,10937,61644,59814
139,100000150,구기동현대빌라,126.956622,37.609682,1111018200,종로구,구기동,3,1,1,41,0,0,0,0,12,3,3,0,1,2228,0.07735266159695818,3.454263565891473,5919,9174,49341
140,100000151,광장시장,126.9977438,37.5694708,1111015800,종로구,예지동,39,4,0,550,1,0,3,5,145,55,19,0,4,4091,0.39989880249620513,6.383245453567201,148,32121,205312
141,100000153,혜화경찰서,126.9974788,37.57258074,1111015700,종로구,인의동,48,5,0,473,2,0,1,6,135,34,20,0,4,4091,0.39989880249620513,6.383245453567201,148,8035,51447
142,100000154,서울역사박물관.김구집무실(경교장),126.9721318,37.56990034,1111012000,종로구,신문로1가,22,9,1,522,4,0,1,7,193,53,67,0,17,4474,0.1799588527169309,10.328587918430165,491,1444,66297
143,100000155,청계3가.관수교,126.9937794,37.56868879,1111015400,종로구,장사동,94,3,0,811,1,0,6,8,210,46,38,0,7,4091,0.39989880249620513,6.383245453567201,148,491,5432
144,100000156,청계6가.버들다리,127.0080377,37.56993039,1111016400,종로구,종로6가,15,3,1,713,0,0,3,12,166,66,22,0,4,5013,0.3330571665285833,3.004314994606257,744,10218,22996
145,100000157,청계7가.맑은내다리,127.0129554,37.56999753,1111017400,종로구,창신동,15,4,2,565,3,0,4,10,144,65,19,0,6,9613,0.16015962036238135,2.247603460369418,13614,25377,20757
